replay_idx,beatmap_name,mod_str,nm_stars,num_objects,neg_loglik_SS,neg_loglik_S,neg_loglik_FC
912,LMYK - 0 (zero) (TV Size) [Hard],NM,3.0495059445530153,200,14.952511817867636,3.578264851412547,2.7551435146190113
913,xi - FREEDOM DiVE [Arles],NF,9.700611216692343,2239,747.8544578713083,352.2182361617617,290.20721203185815
914,SHADOWRAZE - SHOWDOWN [add222's zxc],NM,7.25376018822169,307,21.64924193306647,10.926019229346352,10.501788785278178
915,September - Satellites [Insane],HDDT,3.9304418309421596,397,17.742211104095997,4.697828479933662,4.149992121174434
916,Imperial Circus Dead Decadence - Shinbatsu o Tadori Kyoukotsu ni Itaru [Extreme],NM,6.4790831839613565,1417,256.4602344036701,71.6203772392313,38.32629878149912
917,PassCode - Ray [Extreme],NM,6.287865116234021,1005,69.5990726475934,19.94308997167836,16.38383097232219
918,Aqua Timez - Saigo made II (TV Size) [browiec's Extra],NC,5.603649480984756,369,18.531048408435836,4.437207731730218,3.8692897375087036
919,YOASOBI - Love Letter [Hard],HDHR,3.5567660334786533,586,23.59490418569282,4.498449281200259,3.534592387477661
920,LeaF - Kyouki Ranbu [Extreme],HD,6.000805433598911,756,92.94680927452052,30.079346153193704,23.749640350886096
921,Toby Fox - Dialtone [[[Insane]]],HDNCHRFL,2.818873378288503,81,8.274312383217243,0.8972691686842618,0.4953216047799377
922,Maffalda - pensamento tipico de esquerda caviar [Kuron's Insane],HDDT,4.6948811801822306,308,14.650020249168307,4.735762701847028,4.31734523859673
923,Zekk - Kaleidoscope [Down's Insane],HDDT,4.311375069632327,478,55.82610064960703,15.86270789061811,10.667846237200981
924,Camellia feat. Nanahira - Bassline Yatteru? lol (Cranky Remix) [not sure],NM,5.127494482167499,147,23.496460047508844,8.794037736405455,7.183601558129352
925,Icon For Hire - Make a Move (Speed Up Ver.) [Lami's Extra],NM,5.870890551344569,182,10.753860337508995,4.594815698424272,4.404057793460538
926,-45 - Totenblume [Flower of the Dead],DT,4.26741741559848,1257,148.80422827498683,32.58140685479065,19.508292953949514
927,GHOSTEMANE - Mercury: Retrograde [Kalindraz's Insane],NM,4.458197192814949,370,23.72345953801441,5.786180713547348,4.766752243663613
928,Camellia feat. Nanahira - finorza [Shattered],NF,6.365756789123207,1373,161.8349838363175,66.9030427242283,56.25014281960885
929,yuikonnu - Souzou Forest [Zzz's Easy],HDDTHRFL,1.6694518114776917,239,25.151776407702073,13.68979677387201,12.647562328988757
930,Seishun Buta Yarou Cast - Fukashigi no Karte [Uyamuya],NM,3.6129630461160405,400,23.13013215198955,6.5168391645147885,5.480091459732416
931,xi - Garyou Tensei [Hello],NM,6.772852515074356,806,121.57452746795414,43.36393556225678,35.49831253583732
932,Tia - Heart Realize (TV Size) [Insane],NM,4.351041339620039,231,10.490526030912104,2.654268254827706,2.2522880176925772
933,S3RL - Bass Slut (Original Mix) [Indecent Insane],HDDT,4.610647091174705,318,15.553806401922394,5.609970926566303,5.237066140367145
934,"Unlucky Morpheus - Top of the ""M"" [Isomir's Extreme]",HDHR,6.290190579818897,1106,89.9243057420596,23.667660069121368,19.095069885863513
935,Turbo - PADORU / PADORU [Christmas Drift],HD,5.722295252638668,125,7.488865279356846,2.639687623339745,2.4300177548571837
936,supercell - Kimi no Shiranai Monogatari [Our Story in the Stars],NC,5.454034407895366,1196,78.1116896573599,15.058922290639838,10.92323854063863
937,Demetori - Seijouki no Pierrot ~ The MadPiero Laughs [Stage 5],NM,6.255748069198596,1570,192.8743469861776,51.84439197856515,35.24697969355106
938,I love you Orchestra - Coconut Love [Expert],NM,5.5428099013462715,662,50.95651662458174,13.949657664152145,11.224695334355388
939,Spira Spica - Sansan Days (TV Size) [Insane],HDDT,4.63753434529184,293,14.129646340868991,5.363787578650857,4.988295636480292
940,Teminite & Panda Eyes - Highscore [extrad1881 (ar 10)],NM,8.335858264570993,919,130.979361408531,84.94858262237389,83.41889308304363
941,t+pazolite - CENSORED!! [XXX!!!],NM,7.420015133390476,470,48.44492686703646,22.712579304345734,21.198680431502172
942,F-777 - Space Battle [cs 4 lo],NM,7.900571651065048,1726,300.3992087922923,123.87641246240982,105.84306998879883
943,ZUTOMAYO - Kan Saete Kuyashiiwa [geragera],NM,5.738488799279255,1124,89.7077792860493,36.725384644533136,32.36396836386649
944,Taishi feat. Hatsune Miku (Eng ver) - Scaler [Necho$_lai's CollabConservative],HTHR,5.253509315193892,992,45.34472556197517,13.881552081268905,11.92254035977069
945,Nanahoshi Kangengakudan feat.Matsushita - Dance Number o Tomo ni [Dance Number],NM,5.544710443343845,1187,80.95589376001178,38.42694127546662,35.6548700359116
946,"Chito (CV: Minase Inori), Yuuri (CV: Kubo Yurika) - More One Night (Assertive Hardcore Bootleg) [short ver.] [One More Time]",HDDT,5.3256032139152545,312,37.7578420666839,12.902163133680647,10.335496600682346
947,Meramipop - Secret Desire - Dyes Remix - [Irregular],NM,5.720579675353054,1572,142.06042187602452,55.535141718763974,47.580107034060624
948,RADWIMPS - Yume Tourou [Insane: Taki],NM,4.807200219653084,439,30.859361547514172,7.394436367416568,5.7793531548029105
949,Yousei Teikoku - Autoscopy [Extreme],NM,6.313676295011657,1345,186.216368474229,74.681233128479,65.48682952970903
950,Reol - No title [Lust's Insane],HDHR,5.21846646939937,280,12.743318409862951,3.4691220098583413,3.1441406274180617
951,"storyteller(cosMo x GAiA) feat. IA, Kagamine Rin - Anti the EuphoriaHOLiC [Nowa's Insane]",NM,4.609224988307346,911,62.042801196655525,14.511185830584417,10.426491555277513
952,Toyama Nao - Gunjou Infinity [Abelia's Insane],NM,4.6553786844913265,1074,74.96585322874571,17.658099741802943,13.571548584396957
953,Bilibili Douga - Night of Feifan Brother [Feifan Bro],HDDT,4.702272119472381,571,91.29732354380533,21.69528073750649,12.053364679670883
954,Getter Jaani - Rockefeller Street (Nightcore Mix) [Reform's Expert],HDDT,5.053433479716169,357,26.42209535837885,8.393878332149885,7.312431809225763
955,DragonForce - Defenders [Legend],HR,6.168204274408976,2197,235.3411659179549,50.56772091723464,32.35899746503216
956,Mago de Oz - Bajo mi piel [Broken Faith],HDDT,4.408352477716362,351,39.90392654735538,8.762963513086062,4.797246574495076
957,Within Temptation - The Unforgiving [Stairway to the Skies],FL,3.0198007939020153,445,44.782703373501285,7.418117383118997,5.212400226297523
958,The Cab - Angel With A Shotgun (Sped Up Ver.) [Akitoshi's Expert],HDDT,4.653921296381005,238,15.546349386029556,5.2241406678148845,4.689479234222526
959,GYZE - HONESTY [Haxwill's Slider Hell],NM,4.899758214243356,393,14.819707954226317,14.493817810044275,14.48005689748588
960,[MAD] - Yoshi mune gimu ne gimune gimu negi mune gimu negi munegimunemashirubesuta [Extra],NM,6.747927434295635,169,19.48198660375553,11.261243422134433,10.924299435197987
961,Hana - Kuukirikigaku Shoujo to Shounen no Uta [Wonderful Everyday],HRSO,5.997634666381783,1184,80.37240974334256,26.127988369676046,22.76340527720112
962,KINEMA106 - Fly Away [Extra],HD,5.591382605863824,807,35.90144653558781,10.911481008961962,9.93256840516596
963,mimimemeMIMI - Harebare Fanfare [Hazu's Insane],NM,4.427604692807332,308,10.824586085626589,3.3931872827389724,3.208212156533016
964,Various Artists - Stream Practice Set [Polygon - 174 bpm [CHALLENGE - Chorus]],NM,6.424577532318535,218,52.97951972320957,21.90218953994637,18.12943095361862
965,Yamajet feat. Hiura Masako - Sunglow (Cut Ver.) [Kowari's Extreme],HDNC,6.020871572092392,518,26.224263554713755,6.939442378743904,6.207554059736942
966,Akatsuki Records - KARMANATIONS [Reincarnation],NM,6.08917689331073,1055,87.9584285418037,28.71115240310327,24.77030535781074
967,KINEMA106 - N.M.W [NO MORE WAR],HR,5.953672965039495,1116,100.61546714651496,36.096901133874596,31.82273199978933
968,TrySail - High Free Spirits -TV.Ver- [StarR's Extra],NM,6.01827329823593,359,26.043450639018644,8.02413643725771,7.097537279798848
969,THE ORAL CIGARETTES - Flower [Cataclysm],NM,6.27094903165291,1054,69.98522349734272,20.55271652633779,17.157356668172763
970,Inori Minase - Aimaimoko [Confession],HDDT,4.2791779413489754,196,13.718321966615155,3.2775564090802662,2.61664953534527
971,Tyrfing - Verflucht [†LEGGENDARIA],HRNF,7.195899678776921,934,125.08227636724533,32.11629633378903,23.236447788348418
972,inabakumori - Lost Umbrella [Extra],NM,6.119738789221205,894,79.55081920787438,38.637971382655756,35.92110277006529
973,MASAKI (ZUNTATA) - Touhou Kijinretsu [Hero's Normal],HDHR,2.5201188461354835,187,13.362230606693021,2.8193501915363437,2.1499817821785467
974,"Wizet, Nexon - Various BGM [Glacier Adventure]",HD,4.509083646484382,408,62.47670594905359,15.531762174386623,9.777476988125446
975,YURiKA - Shiny Ray (TV Size) [hakashii's Insane],DT,4.538476870245326,309,23.901764279299478,8.466285624992304,7.4149176360345415
976,455-38B - G e n g a o z o - f o o n [Insane],HD,4.025744553882307,708,102.96969467854285,20.679806335448287,11.812559438479546
977,PinocchioP - SLoWMoTIoN [Marathon],HDDT,4.596751108173344,1289,148.75271218495195,31.614273401290532,19.363179340761857
978,DJ Fresh - Gold Dust [Insane],HD,4.92992969263951,645,40.73213359932804,10.93545332624746,9.47582495856462
979,RYUWAVE - ROLLING PANDEMONIUM (Ata Remix) [Phoenix Bird (Technical Streams)],NM,5.942326353636352,214,32.91617845424717,12.382846646722857,9.719870323252417
980,kis-kis - ne uchi (Cut Ver.) [Reform's Expert],NM,5.44442688186405,286,12.460964745729164,4.648203682111899,4.391661478233519
981,ClariS - Hitorigoto -TV MIX- [Insane],HDDT,4.367230747289165,289,13.68297421116812,4.485794129966311,4.095710334869191
982,Basslovers United - A+ Superstar (NeoTune! Remix Edit) (Nightcore Mix) [Insane],DT,4.672391309290167,525,41.007678671138535,13.551804200851684,11.160966331249028
983,chano & 40mP - Natsukoi Hanabi [N a s y a's Insane],HDNC,4.5190585435823785,259,12.931689838147772,2.420133606692686,1.990028245154715
984,Okazaki Taiiku - Kimi no Bouken (TV Size) [Shiinoha's Insane],NC,4.778414012648459,289,12.229532221813894,2.7284861544140155,2.2440427899773714
985,BTS - IDOL [Collab Hard],NM,3.1196484395143953,620,58.715044298765854,12.650954414941506,8.657548114123038
986,TERRASPEX - AMAZING BREAK [DESPAIR],HR,6.2983348853484955,1245,100.511199998137,35.67475772475648,30.641652027352585
987,senya - Yakusoku no Chikara [Abyssal Catharsis],DT,4.41385502477836,698,53.24441348061018,13.709430089512157,10.187648340401926
988,Memme - China Dress [Serenity],HR,6.344805382971908,762,86.98186195286344,24.281758564647664,19.018071510079942
989,9mm Parabellum Bullet - Inferno [Tragic Death Extra],NM,6.14373789849969,526,72.11684152546458,15.867414415657336,9.138286009689395
990,LeaF - Calamity Fortune [Extra],HDFL,5.7905637534367695,817,134.3987066351901,34.39102185723382,20.308971726464637
991,KASAI HARCORES - TRIPLE PLAY [Triple Play],NM,5.595594540930476,1050,84.97500441486798,25.331714004473614,19.25671903172558
992,THE ORAL CIGARETTES - 5150 [Extra],NM,6.1804393061211815,496,34.82632381417323,11.032284303502868,9.286869255739512
993,Tanaka Hirokazu - C-TYPE [A-TYPE],FL,3.049572959189691,131,19.70338144754915,4.774501664149073,3.1849673325932453
994,Ando Hirokazu - Gourmet Race [Expert],NM,4.796897369941673,264,16.0637302108964,4.559962247017787,3.906787700783485
995,44teru-k - F.I [Extra445],NM,5.1117255513324436,653,100.0168051360272,25.567345287157146,15.1231975915543
996,Will Stetson - Harumachi Clover (Swing Arrangement) [Fiery's Extreme],FL,5.813916108526138,90,6.586113772474284,2.921747554541828,2.7821982438034243
997,Marshmello x Jonas Brothers - Leave Before You Love Me [Hard],DTHR,2.5349732026441765,328,19.429935237328156,3.8500160707427185,2.941421139474089
998,Bladee - Hotel Breakfast [Good boyy],NM,3.984093776220012,361,20.941401997181188,4.739576169483018,4.050234075210974
999,"25-ji, Nightcord de. x Hatsune Miku - Jack Pot Sad Girl [Marionette Inside the Box]",NM,5.238657508403973,390,30.80219459479698,9.987092346716848,8.59091488395223
